step,reward,throughput,avg_speed,stops,waiting_time,queue_length
366,-1.0500000000000043,0.0,9.132759526272356,22.0,22.144927536231883,22.0
367,-1.0999999999999943,0.0,9.02679777965647,22.0,23.73913043478261,22.0
368,-1.1000000000000014,1.0,9.015844394112714,22.0,25.705882352941178,22.0
369,-1.1000000000000014,1.0,8.746528400012323,22.0,28.584615384615386,22.0
370,-1.1400000000000006,0.0,8.720317018225153,23.0,29.432835820895523,24.0
371,-1.0600000000000023,0.0,8.537040238644064,22.0,31.96923076923077,22.0
372,-1.0999999999999943,1.0,8.283764587776197,22.0,35.868852459016395,22.0
373,-1.1000000000000014,0.0,8.515786181292336,22.0,36.476190476190474,22.0
374,-1.1200000000000045,0.0,8.401246952821904,23.0,38.25396825396825,24.0
375,-1.0799999999999983,1.0,8.200953595865105,22.0,41.278688524590166,22.0
376,-1.1899999999999977,1.0,7.401548844068028,26.0,44.69491525423729,28.0
377,-1.0500000000000043,0.0,7.518257510309095,22.0,45.63333333333333,22.0
378,-1.0599999999999952,0.0,7.404265993540226,22.0,47.46666666666667,22.0
379,-1.1000000000000014,1.0,7.578058115094391,22.0,51.0,22.0
380,-1.1099999999999994,0.0,7.970011936504672,23.0,51.15,23.0
381,-1.1499999999999986,0.0,8.273692869273358,23.0,50.53968253968254,23.0
382,-1.1700000000000017,0.0,8.16628936045331,24.0,51.578125,25.0
383,-1.1799999999999997,0.0,8.217148123273592,24.0,51.803030303030305,24.0
384,-1.1999999999999957,1.0,8.082620804479337,24.0,56.17460317460318,24.0
385,-1.2199999999999989,0.0,7.73449270279695,25.0,58.111111111111114,26.0
386,-1.3000000000000114,0.0,7.905106879931714,26.0,57.43939393939394,28.0
387,-1.0799999999999983,1.0,7.397061986680908,24.0,61.888888888888886,24.0
388,-1.25,1.0,7.5542848288446125,25.0,62.875,26.0
389,-1.1499999999999915,2.0,6.8404756593615454,24.0,68.98333333333333,24.0
390,-1.2000000000000028,0.0,7.258121721638943,24.0,70.98333333333333,24.0
391,-1.2000000000000028,0.0,7.615697506806473,24.0,71.78688524590164,24.0
392,-1.2099999999999937,0.0,7.5242789294513015,25.0,72.58064516129032,26.0
393,-1.2000000000000028,0.0,7.540656827811283,25.0,72.1875,26.0
394,-1.25,0.0,7.984868769214639,25.0,71.89393939393939,26.0
395,-1.1400000000000006,1.0,7.989837437071207,24.0,77.12698412698413,24.0
396,-1.25,2.0,7.893200074840029,26.0,77.875,27.0
397,3.0600000000000023,0.0,7.664792311212112,23.0,71.8125,24.0
398,-0.3200000000000074,0.0,7.61799499799317,25.0,72.58461538461539,27.0
399,-1.019999999999996,1.0,7.48095384370486,25.0,74.15384615384616,26.0
400,-1.2900000000000063,0.0,7.897933550508645,26.0,72.77941176470588,28.0
401,-1.1499999999999915,0.0,7.279339874295799,26.0,79.015625,26.0
402,-1.2700000000000102,0.0,7.433895399944795,27.0,82.39682539682539,28.0
403,-1.1399999999999864,0.0,7.127352302348947,25.0,85.56451612903226,25.0
404,-1.3300000000000125,2.0,7.090367785994488,27.0,87.70967741935483,28.0
405,10.820000000000007,0.0,7.528952890166033,22.0,60.815384615384616,24.0
406,9.71,0.0,8.382359521323805,12.0,20.388059701492537,14.0
407,-0.14000000000000057,0.0,8.039760915738087,10.0,1.7692307692307692,13.0
408,-0.3300000000000054,0.0,7.9087648183811545,19.0,2.0597014925373136,25.0
409,-0.6899999999999977,0.0,7.641693491883218,21.0,3.123076923076923,24.0
410,-1.1500000000000057,0.0,7.707115341881887,25.0,4.953846153846154,29.0
411,-0.36999999999999034,2.0,7.950526381839044,20.0,5.078125,20.0
412,-0.8700000000000045,0.0,8.312133039326827,21.0,6.919354838709677,22.0
413,-1.0,0.0,8.37121427863716,22.0,8.564516129032258,22.0
414,-1.0499999999999972,0.0,8.545190094111076,21.0,10.225806451612904,22.0
415,9.93,1.0,7.933881811557752,16.0,8.517241379310345,18.0
416,9.949999999999996,1.0,8.473832005070264,10.0,4.43859649122807,13.0
417,0.28000000000000114,0.0,8.250885103172443,11.0,1.2758620689655173,15.0
418,-0.3200000000000003,2.0,7.889605856583142,17.0,2.709090909090909,22.0
419,8.620000000000005,1.0,7.945800067605278,15.0,3.259259259259259,20.0
420,8.030000000000001,0.0,8.459847744259854,8.0,3.0350877192982457,13.0
421,-0.45000000000000284,0.0,7.917586618918014,12.0,3.8545454545454545,18.0
422,-0.8299999999999983,0.0,7.917459324568069,19.0,5.462962962962963,25.0
423,-0.21999999999999886,0.0,8.093402642305804,18.0,5.763636363636364,22.0
424,-0.9000000000000057,0.0,8.601892827571746,18.0,7.4,22.0
425,1.6300000000000026,0.0,8.931786448007708,11.0,3.709090909090909,11.0
426,0.020000000000003126,0.0,9.652717100308163,11.0,4.709090909090909,11.0
427,-0.5500000000000043,1.0,9.716318754113484,11.0,6.038461538461538,11.0
428,-0.6000000000000014,0.0,9.872370302782167,13.0,6.925925925925926,14.0
429,-0.5700000000000003,0.0,9.99313135339101,12.0,7.696428571428571,12.0
430,-0.6799999999999997,1.0,9.966506353156062,14.0,8.75438596491228,15.0
431,-0.6199999999999974,0.0,10.070548637312738,13.0,10.017857142857142,13.0
432,-0.6499999999999986,0.0,9.936639311190792,13.0,10.982456140350877,13.0
433,-0.6499999999999986,0.0,9.732386204424023,13.0,12.12280701754386,13.0
434,-0.7000000000000028,0.0,9.588639450279222,15.0,13.350877192982455,16.0
435,-0.6799999999999997,1.0,9.900405934088987,14.0,14.05084745762712,14.0
436,-0.7199999999999989,0.0,10.077183503964045,15.0,14.770491803278688,16.0
437,-0.6799999999999997,2.0,9.702498905338624,14.0,17.0,14.0
438,-0.7600000000000051,0.0,9.32529360851598,16.0,18.017241379310345,17.0
439,-0.6799999999999997,2.0,8.934026188993498,16.0,19.526315789473685,17.0
440,-0.8499999999999943,0.0,9.033291734016395,17.0,21.392857142857142,19.0
441,-0.6400000000000006,0.0,9.069316064015212,15.0,22.945454545454545,15.0
442,-0.8400000000000034,0.0,8.830570234685322,18.0,25.39622641509434,20.0
443,-0.6599999999999966,0.0,8.466785875524117,15.0,27.153846153846153,15.0
444,-0.7800000000000011,1.0,8.700962221587158,16.0,28.11320754716981,17.0
445,-0.759999999999998,1.0,8.53365000156308,16.0,30.705882352941178,17.0
446,-0.8700000000000045,0.0,8.448467586469429,18.0,32.411764705882355,20.0
447,-0.6099999999999994,1.0,8.084431487944403,16.0,34.28,16.0
448,-0.7999999999999972,1.0,8.57522165076296,16.0,35.1764705882353,16.0
449,-0.010000000000005116,0.0,8.585276391372261,15.0,35.7,16.0
450,-0.6999999999999957,0.0,8.588795575598041,17.0,37.3,20.0
451,-0.759999999999998,1.0,8.582064121810468,16.0,39.61224489795919,18.0
452,-0.8000000000000043,0.0,8.820974089541275,16.0,41.244897959183675,18.0
453,-0.4399999999999977,0.0,9.063622171168811,15.0,41.3,16.0
454,-0.75,1.0,8.715605288154334,15.0,47.55555555555556,16.0
455,-0.6499999999999986,0.0,8.723862653187508,15.0,49.0,16.0
456,-0.7600000000000051,2.0,8.57287745459384,16.0,53.04651162790697,17.0
457,-0.6299999999999955,0.0,8.747207569987031,14.0,54.51162790697674,14.0
458,-0.7000000000000028,0.0,8.73700215631395,14.0,58.8780487804878,14.0
459,-0.6999999999999957,0.0,8.391359533179584,14.0,62.1,14.0
460,-0.7700000000000031,0.0,8.27540509745068,16.0,65.66666666666667,17.0
461,-0.7000000000000028,1.0,8.322254357362725,15.0,67.46153846153847,15.0
462,-0.75,0.0,7.97767331597261,15.0,71.21052631578948,15.0
463,-0.75,0.0,8.288983833205592,15.0,73.1842105263158,15.0
464,-0.75,1.0,8.46633684408624,15.0,73.23076923076923,15.0
465,-0.75,0.0,8.872379719256427,15.0,73.275,15.0
466,-0.769999999999996,0.0,8.216007948537321,16.0,81.29729729729729,17.0
467,-0.730000000000004,1.0,7.9617935097848225,15.0,85.58333333333333,15.0
468,-0.769999999999996,0.0,7.837034395982438,16.0,87.72222222222223,17.0
469,-0.730000000000004,1.0,6.8352130137855145,15.0,92.31428571428572,15.0
470,-0.8399999999999963,1.0,6.874028349565516,17.0,94.71428571428571,19.0
471,-0.6600000000000037,0.0,7.078512961942265,15.0,99.44117647058823,15.0
472,-0.75,0.0,7.433858689010869,15.0,98.74285714285715,15.0
473,-0.75,0.0,7.224663277035534,15.0,98.08333333333333,15.0
474,-0.7999999999999972,0.0,7.125249488616494,17.0,100.30555555555556,19.0
475,-0.7399999999999949,0.0,7.621875140044161,15.0,99.48648648648648,15.0
476,-0.710000000000008,1.0,7.816128251132419,15.0,101.51351351351352,15.0
477,-0.75,0.0,8.254036504345336,15.0,100.8157894736842,15.0
478,-0.7599999999999909,0.0,8.283730629092256,16.0,100.17948717948718,17.0
479,-0.7400000000000091,0.0,8.109242854793143,15.0,102.07692307692308,15.0
480,-0.8199999999999932,0.0,7.696508525136954,18.0,99.09756097560975,20.0
481,-0.7800000000000011,0.0,7.952417993529427,16.0,101.0,16.0
482,-0.7999999999999972,0.0,7.257280278311765,16.0,114.08108108108108,16.0
483,-0.8000000000000114,0.0,7.424293621457061,16.0,104.90243902439025,16.0
484,-0.8499999999999943,0.0,7.802497320216265,17.0,104.42857142857143,17.0
485,-0.8499999999999943,0.0,7.623941115894527,17.0,109.04878048780488,17.0
486,-0.8800000000000097,0.0,7.383249199939104,18.0,111.1951219512195,19.0
487,-0.8399999999999892,0.0,6.737337792931147,18.0,113.2439024390244,18.0
488,-0.9500000000000028,0.0,6.8356787092461415,19.0,118.45,20.0
489,-0.8500000000000085,0.0,6.887171874779095,18.0,120.575,18.0
490,-0.9399999999999977,0.0,6.456548604129889,20.0,126.07692307692308,21.0
491,-0.9200000000000017,0.0,6.466915172723378,19.0,131.81578947368422,19.0
492,-0.9500000000000028,0.0,6.430395971647139,19.0,137.94594594594594,19.0
493,0.7400000000000091,0.0,6.2983448364445485,17.0,131.18421052631578,18.0
494,-0.5900000000000034,0.0,5.596560477251634,19.0,137.13513513513513,22.0
495,-0.9500000000000028,1.0,4.460220082293635,20.0,147.68571428571428,22.0
496,-1.0499999999999972,1.0,5.193022881734383,21.0,142.54054054054055,24.0
497,-0.5100000000000051,0.0,6.031139175454108,17.0,139.92105263157896,17.0
498,-0.769999999999996,0.0,6.80889122974761,17.0,135.05,17.0
499,-0.8499999999999943,1.0,7.11746987938488,17.0,140.69230769230768,17.0
500,-0.8500000000000085,0.0,7.568713058787813,17.0,139.3,17.0
501,-0.8499999999999943,0.0,7.962980668747864,17.0,131.5581395348837,17.0
502,-0.8499999999999943,0.0,8.146127841791847,17.0,127.6,17.0
503,-0.8500000000000085,0.0,8.384601290416233,17.0,118.91836734693878,17.0
504,-0.8900000000000006,1.0,8.596845652597576,18.0,120.73469387755102,19.0
505,-0.8100000000000023,0.0,8.758834231575136,17.0,122.38775510204081,17.0
506,-0.8499999999999943,0.0,8.821815531225761,17.0,124.12244897959184,17.0
507,-0.8599999999999994,1.0,8.629738785620113,18.0,125.87755102040816,18.0
508,-0.9000000000000057,1.0,8.445513255593571,18.0,130.375,18.0
509,-0.9200000000000017,0.0,8.038763401682868,19.0,129.59183673469389,19.0
510,-1.0499999999999972,0.0,7.031441508418364,22.0,137.3404255319149,24.0
511,-0.9699999999999989,0.0,6.640909434983721,21.0,139.40425531914894,21.0
512,-1.0499999999999972,0.0,6.885866945793642,21.0,138.6875,21.0
513,-1.0499999999999972,0.0,7.015790488156312,21.0,140.875,21.0
514,-1.1000000000000085,0.0,7.237039334968757,22.0,140.24489795918367,23.0
515,-1.0,0.0,7.367961336516663,21.0,139.44,21.0
516,-1.0499999999999972,0.0,7.7987487414367695,21.0,136.09615384615384,21.0
517,-1.0499999999999972,1.0,7.8996238076322856,21.0,138.1153846153846,21.0
518,-1.0900000000000034,0.0,7.475856395999905,23.0,142.9607843137255,24.0
519,-1.009999999999991,0.0,7.272648622775562,21.0,144.94117647058823,21.0
520,-1.0500000000000114,0.0,7.2159368418852265,21.0,147.0,21.0
521,-1.0499999999999972,1.0,7.349536787694061,21.0,152.04,21.0
522,-1.0499999999999972,1.0,7.667169166705275,21.0,154.14,21.0
523,-1.0499999999999972,1.0,7.495525144213532,21.0,159.42857142857142,21.0
524,-1.0499999999999972,1.0,7.083967550258502,21.0,161.57142857142858,21.0
525,-1.1000000000000085,1.0,6.387326942470309,23.0,170.7872340425532,24.0
526,-1.1299999999999955,0.0,6.216735760175263,23.0,180.93333333333334,24.0
527,-1.0100000000000051,0.0,6.129466372156183,23.0,183.2888888888889,23.0
528,-1.1099999999999994,0.0,5.697552820300457,24.0,194.51162790697674,25.0
529,-1.0900000000000034,0.0,5.877265601070562,23.0,197.1627906976744,23.0
530,-1.0999999999999943,1.0,5.818026138828599,23.0,199.8372093023256,23.0
531,-1.0999999999999943,0.0,6.068511891217085,23.0,202.51162790697674,23.0
532,-1.1000000000000085,1.0,5.976281124173864,23.0,210.07142857142858,23.0
533,-1.1099999999999994,0.0,5.50073447622351,24.0,212.83333333333334,25.0
534,-1.1499999999999915,0.0,4.99300595631951,24.0,226.475,25.0
535,-1.0400000000000063,0.0,5.0550887001598515,23.0,229.2,23.0
536,-1.0999999999999943,0.0,5.172760228433777,23.0,232.075,23.0
537,-1.0900000000000034,1.0,5.184790667478141,23.0,234.95,23.0
538,-1.0499999999999972,0.0,5.694203790942773,23.0,232.02439024390245,23.0
539,18.00999999999999,0.0,5.7466206947749985,17.0,148.34146341463415,17.0
540,18.090000000000003,0.0,6.504249608213708,10.0,39.85,11.0
541,3.7900000000000063,0.0,6.875097077463197,5.0,0.425,6.0
542,0.35999999999999943,0.0,6.572823864241432,11.0,1.631578947368421,13.0
543,-0.5600000000000023,0.0,6.51663993944735,17.0,2.925,18.0
544,-0.9399999999999977,0.0,6.474618780335888,19.0,5.275,21.0
545,-0.6500000000000057,0.0,6.490346742225374,16.0,6.536585365853658,16.0
546,-0.730000000000004,0.0,7.025863742734593,17.0,8.585365853658537,18.0
547,-0.7099999999999937,0.0,7.554031686998989,16.0,10.19047619047619,16.0
548,-0.75,0.0,7.882468406488749,16.0,12.390243902439025,16.0
549,-0.7000000000000028,0.0,8.291959829190546,16.0,14.341463414634147,16.0
550,-0.7000000000000028,0.0,8.324302721665331,16.0,16.29268292682927,16.0
551,-0.6799999999999926,1.0,8.172691193902287,16.0,18.24390243902439,16.0
552,-0.7900000000000063,1.0,7.741576959487668,16.0,22.37837837837838,16.0
553,-0.769999999999996,0.0,7.452185151630374,16.0,25.942857142857143,16.0
554,-0.6400000000000006,0.0,7.079757729477159,17.0,27.5,18.0
555,-0.5799999999999983,1.0,7.070489362488029,16.0,29.666666666666668,16.0
556,-0.6000000000000085,0.0,6.646214312543684,16.0,32.8,16.0
557,-0.6099999999999994,0.0,5.879860623027201,16.0,37.21212121212121,16.0
558,-0.5899999999999892,0.0,6.1676086707983355,16.0,40.875,16.0
559,-0.6000000000000085,0.0,6.499025440558135,16.0,42.06060606060606,16.0
560,-0.5999999999999943,0.0,7.1795113813486715,16.0,41.94285714285714,16.0
561,-0.6000000000000085,1.0,7.207764472119072,16.0,45.529411764705884,16.0
562,-0.5999999999999943,1.0,7.2300832139519144,16.0,47.88235294117647,16.0
563,-0.5999999999999943,0.0,6.905465824835129,16.0,51.75757575757576,16.0
564,-0.6300000000000097,0.0,6.70530419787039,17.0,54.27272727272727,17.0
565,-0.6499999999999915,0.0,6.325958507423672,17.0,58.625,17.0
566,-0.6700000000000017,0.0,5.923617725496559,18.0,61.34375,19.0
567,-0.6299999999999955,1.0,5.09050774468497,17.0,68.2,17.0
568,-0.6500000000000057,0.0,5.611254727364174,17.0,68.74193548387096,17.0
569,-0.6700000000000017,0.0,5.354675962887457,18.0,71.54838709677419,18.0
570,-0.7000000000000028,0.0,5.310666214518016,18.0,74.45161290322581,18.0
571,-0.7000000000000028,0.0,5.416803217937322,18.0,79.93333333333334,18.0
572,-0.7099999999999937,0.0,5.339962686969957,19.0,77.78125,20.0
573,-0.6899999999999977,0.0,5.012961639826874,18.0,83.16129032258064,18.0
574,-0.7400000000000091,0.0,5.091383327698449,19.0,86.19354838709677,20.0
575,-0.6599999999999966,0.0,5.283666367955624,18.0,86.1875,18.0
576,-0.7000000000000028,0.0,5.613917841998761,18.0,89.0,18.0
577,-0.6999999999999886,0.0,6.094340318399244,18.0,86.41176470588235,18.0
578,-0.7000000000000028,1.0,6.493288302977387,18.0,84.11111111111111,18.0
579,-0.7000000000000028,0.0,6.873348752965396,18.0,82.05263157894737,18.0
580,-0.7199999999999989,0.0,6.249141398402449,19.0,86.75675675675676,19.0
581,-0.75,0.0,6.102481467573919,19.0,91.80555555555556,19.0
582,-0.75,0.0,6.012146595912287,19.0,97.14285714285714,19.0
583,-0.7000000000000028,0.0,5.810657060374535,19.0,102.79411764705883,19.0
584,-0.7000000000000028,0.0,5.7639118089088655,19.0,105.58823529411765,19.0
585,-0.6999999999999886,0.0,5.862788991341247,19.0,105.28571428571429,19.0
586,-0.7000000000000028,0.0,5.894839565792036,19.0,108.0,19.0
587,-0.7000000000000028,0.0,5.823820058365071,19.0,110.71428571428571,19.0
588,-0.7099999999999937,0.0,4.808892323921221,20.0,116.79411764705883,21.0
589,-0.7000000000000028,0.0,4.560248371402966,19.0,119.55882352941177,19.0
590,-0.730000000000004,0.0,4.472589360122938,20.0,122.47058823529412,21.0
591,-0.6599999999999966,0.0,4.679282159712005,19.0,125.1470588235294,19.0
592,-0.7400000000000091,0.0,4.924416473010947,20.0,128.05882352941177,21.0
593,-0.6599999999999966,0.0,5.050439817671374,19.0,134.6969696969697,19.0
594,-0.7000000000000028,0.0,5.283670627334928,19.0,137.57575757575756,19.0
595,-0.6999999999999886,0.0,5.42234236725435,19.0,140.45454545454547,19.0
596,-0.7000000000000028,0.0,5.0422072832445854,19.0,152.58064516129033,19.0
597,-0.710000000000008,0.0,4.313516770791827,20.0,155.67741935483872,21.0
598,-0.7599999999999909,0.0,3.7771991973475,21.0,159.0,23.0
599,-0.6700000000000017,0.0,3.5188267776562343,20.0,167.33333333333334,20.0
600,-0.6400000000000006,0.0,3.839514685563259,20.0,170.66666666666666,20.0
601,-0.7000000000000028,0.0,3.8941203369476853,20.0,174.0,20.0
602,-0.7000000000000028,1.0,3.6175459232361726,20.0,190.0,20.0
603,-0.7000000000000028,0.0,3.69128099386896,20.0,193.57142857142858,20.0
604,-0.6999999999999886,0.0,3.8274806576009106,20.0,190.3448275862069,20.0
605,-0.7000000000000028,0.0,3.982487309531551,20.0,193.79310344827587,20.0
606,-0.6999999999999886,0.0,4.038230574944385,20.0,197.24137931034483,20.0
607,-0.8500000000000227,1.0,4.096302200034503,20.0,200.68965517241378,20.0
608,-1.0,0.0,4.215063627502192,20.0,204.13793103448276,20.0
609,-0.8999999999999773,0.0,4.2907471590287765,20.0,207.58620689655172,20.0
610,-0.7300000000000182,0.0,4.287084194547108,20.0,211.0344827586207,20.0
611,-0.6999999999999886,0.0,4.156522096469186,20.0,214.48275862068965,20.0
612,-0.700000000000017,1.0,3.885773375133803,20.0,225.71428571428572,20.0
613,-0.6999999999999886,0.0,3.617046476073691,20.0,221.3793103448276,20.0
614,-0.7299999999999898,0.0,3.785451242544781,21.0,224.93103448275863,22.0
615,-0.6800000000000068,0.0,3.2721268255955827,21.0,220.7,22.0
616,-0.8100000000000023,0.0,3.4550020200032794,22.0,224.33333333333334,24.0
617,-0.8400000000000034,0.0,2.935431466129316,20.0,227.33333333333334,20.0
618,-1.0500000000000114,0.0,3.150132231026233,22.0,230.93333333333334,23.0
619,-0.7800000000000011,0.0,3.471632059319914,21.0,234.3,21.0
620,-0.8599999999999852,0.0,3.8403226685863356,21.0,237.8,21.0
621,-1.039999999999992,0.0,3.9890308799528156,21.0,241.3,21.0
622,-0.9099999999999966,0.0,3.6135903811324823,21.0,244.8,21.0
623,-0.7300000000000182,0.0,4.448093668151841,21.0,232.78125,21.0
624,-0.6999999999999886,0.0,4.975208453298852,21.0,222.1764705882353,21.0
625,-0.700000000000017,1.0,5.584705494458523,21.0,218.82857142857142,21.0
626,-0.6999999999999886,0.0,5.7177006736279,21.0,221.82857142857142,21.0
627,-0.6999999999999886,0.0,5.562636388710491,21.0,224.82857142857142,21.0
628,-0.6800000000000068,0.0,5.656674232102987,21.0,227.82857142857142,21.0
629,-0.6500000000000057,0.0,5.012527431565119,21.0,252.46875,21.0
630,-0.5999999999999943,0.0,4.9014012264688365,21.0,255.75,21.0
631,-0.6100000000000136,0.0,4.38852469998277,22.0,259.0625,23.0
632,-0.6499999999999773,0.0,3.9397587144523327,22.0,262.5,23.0
633,-0.5400000000000205,0.0,3.5480981999792847,21.0,274.16129032258067,21.0
634,-0.5999999999999943,0.0,3.6358317484330467,21.0,277.5483870967742,21.0
635,-0.6099999999999852,0.0,3.4775939818370007,22.0,280.96774193548384,23.0
636,-0.6500000000000057,0.0,3.4842512753741337,22.0,294.0,23.0
637,-0.5400000000000205,0.0,3.5962753982755324,21.0,297.3,21.0
638,-0.5999999999999943,0.0,4.067913874384527,21.0,300.8,21.0
639,-0.5699999999999932,1.0,4.2978606434377165,21.0,304.3,21.0
640,-0.5500000000000114,0.0,4.605427655728363,21.0,307.8,21.0
641,-0.549999999999983,0.0,4.656022593044381,21.0,311.3,21.0
642,-0.5500000000000114,0.0,4.6644281110096255,21.0,314.8,21.0
643,-0.549999999999983,1.0,3.5728077832167284,21.0,341.0357142857143,21.0
644,-0.5500000000000114,0.0,3.876771326399227,21.0,332.8965517241379,21.0
645,-0.5500000000000114,0.0,3.8810180173480417,21.0,336.51724137931035,21.0
646,-0.549999999999983,0.0,3.859465888534395,21.0,340.13793103448273,21.0
647,-0.5500000000000114,0.0,3.8698344031437255,21.0,343.7586206896552,21.0
648,-0.549999999999983,0.0,3.5689717786892743,21.0,359.7857142857143,21.0
649,19.339999999999975,0.0,3.363875747439445,15.0,256.77777777777777,15.0
650,19.580000000000013,0.0,3.2586108278562183,7.0,86.16,8.0
651,4.439999999999998,2.0,3.058111508705851,5.0,0.6956521739130435,6.0
652,1.5200000000000102,0.0,3.1818982131800038,12.0,2.652173913043478,13.0
653,-0.38000000000000966,0.0,3.6955791558931703,15.0,5.608695652173913,16.0
654,-0.5,0.0,3.9033176004340246,16.0,9.08695652173913,17.0
655,-0.23000000000000398,0.0,4.186738402434033,15.0,11.391304347826088,15.0
656,-0.44999999999998863,0.0,3.8561631446590603,15.0,14.652173913043478,15.0
657,19.209999999999994,0.0,4.413333904959553,10.0,9.956521739130435,11.0
658,29.22,0.0,6.201949558785186,1.0,0.43478260869565216,2.0
659,-0.04999999999999716,0.0,6.8683309576446065,4.0,0.8695652173913043,5.0
660,-0.3400000000000034,0.0,7.013019711512132,10.0,2.4583333333333335,11.0
661,-0.25,0.0,7.277379147843024,10.0,3.7083333333333335,10.0
662,-0.45000000000000284,1.0,6.470087038045018,10.0,6.619047619047619,10.0
663,-0.44999999999998863,0.0,6.180330628335855,10.0,9.45,10.0
664,-0.45000000000000284,1.0,6.045748431123619,10.0,12.578947368421053,10.0
665,-0.45000000000000284,0.0,6.084200035644227,10.0,15.210526315789474,10.0
666,-0.45000000000000284,0.0,5.740078724940172,10.0,18.833333333333332,10.0
667,-0.45000000000000284,0.0,5.761743620526899,10.0,21.61111111111111,10.0
668,-0.44999999999998863,0.0,5.279577944856292,10.0,25.823529411764707,10.0
669,-0.45000000000000284,0.0,5.2459802965755635,10.0,28.764705882352942,10.0
670,-0.45000000000000284,1.0,5.046475712718924,10.0,31.705882352941178,10.0
671,-0.45999999999999375,0.0,2.640054850531352,11.0,42.142857142857146,12.0
672,-0.5,0.0,2.6421843926543507,11.0,46.07142857142857,12.0
673,-0.39000000000000057,0.0,2.1914371180540284,10.0,53.0,10.0
674,-0.45000000000000284,0.0,2.4563759647412415,10.0,56.84615384615385,10.0
675,17.46,0.0,2.7399918525367757,4.0,25.666666666666668,4.0
676,17.4,0.0,5.368894935036863,0.0,0.0,0.0
677,-0.10999999999999943,0.0,5.345418214241754,4.0,0.9166666666666666,4.0
678,-0.28000000000000114,0.0,6.51546363066588,6.0,3.25,6.0
679,-0.30000000000000426,0.0,7.192460760360592,6.0,5.75,6.0
680,-0.29999999999999716,0.0,7.0785166341742425,6.0,8.25,6.0
681,-0.29999999999999716,0.0,7.4941520626915406,6.0,9.923076923076923,6.0
682,-0.30000000000000426,0.0,7.699943437550772,6.0,12.23076923076923,6.0
683,-0.29999999999999716,0.0,8.013610664128043,6.0,13.5,6.0
684,-0.25,0.0,8.139680246042207,6.0,15.642857142857142,6.0
685,-0.25,0.0,8.17125213760848,6.0,17.785714285714285,6.0
686,-0.25,0.0,7.67730571094806,6.0,21.46153846153846,6.0
687,-0.25,0.0,7.334820357609332,6.0,23.76923076923077,6.0
688,-0.25,0.0,6.335891183748874,6.0,30.818181818181817,6.0
689,-0.25,0.0,6.340527564638362,6.0,33.54545454545455,6.0
690,-0.25,0.0,6.600567699433577,6.0,36.27272727272727,6.0
691,-0.25,0.0,5.8356267249358735,6.0,35.75,6.0
692,-0.30000000000000426,0.0,5.479717215096435,7.0,38.666666666666664,8.0
693,-0.19999999999999574,0.0,6.357160727574215,6.0,37.61538461538461,6.0
694,-0.25,0.0,5.88841477845685,6.0,39.92307692307692,6.0
695,-0.25,0.0,6.866702316206592,6.0,39.214285714285715,6.0
696,-0.25,0.0,7.4278809950200735,6.0,41.357142857142854,6.0
697,-0.25,0.0,7.760917066454175,6.0,40.6,6.0
698,-0.25,0.0,8.389191735474345,6.0,42.6,6.0
699,-0.25,0.0,8.388282985931523,6.0,44.6,6.0
700,-0.25,0.0,7.868386185648276,6.0,46.6,6.0
701,-0.25,0.0,7.591681918590241,6.0,48.6,6.0
702,-0.25,0.0,7.8594907483814636,6.0,50.6,6.0
703,-0.259999999999998,0.0,7.318473338820918,7.0,52.666666666666664,8.0
704,-0.30000000000000426,0.0,7.541798105603914,7.0,55.0,8.0
705,-0.18999999999999773,0.0,7.195013211003727,6.0,60.642857142857146,6.0
706,-0.259999999999998,0.0,6.489056139857651,7.0,62.857142857142854,8.0
707,-0.240000000000002,0.0,6.262164021155405,6.0,69.92307692307692,6.0
708,-0.25,0.0,6.203337214500466,6.0,78.25,6.0
709,-0.25,0.0,6.487094105300316,6.0,80.75,6.0
710,-0.25,0.0,6.76676047533402,6.0,83.25,6.0
711,-0.21000000000000085,0.0,6.716097067733069,6.0,85.75,6.0
712,-0.20000000000000284,0.0,6.7285750787142575,6.0,88.25,6.0
713,-0.19999999999999574,0.0,6.753103514029263,6.0,90.75,6.0
714,-0.20000000000000284,0.0,5.299952505560799,6.0,111.9,6.0
715,-0.19999999999999574,0.0,4.264911875034596,6.0,127.66666666666667,6.0
716,-0.20000000000000284,0.0,5.628614928020094,6.0,107.18181818181819,6.0
717,-0.20000000000000284,0.0,6.0272702651549,6.0,109.9090909090909,6.0
718,-0.19999999999999574,0.0,5.961712184572275,6.0,112.63636363636364,6.0
719,-0.20000000000000284,1.0,5.362934357945995,6.0,126.9,6.0
720,-0.19999999999999574,0.0,4.31776967924265,6.0,144.33333333333334,6.0
721,-0.20000000000000284,0.0,4.67166752513503,6.0,147.66666666666666,6.0
722,-0.20000000000000284,0.0,4.600489746679911,6.0,151.0,6.0
723,-0.19999999999999574,0.0,4.649365988680625,6.0,154.33333333333334,6.0
724,-0.20000000000000284,0.0,4.645270887701821,6.0,157.66666666666666,6.0
725,-0.19999999999999574,0.0,3.8404688257716435,6.0,161.0,6.0
726,-0.240000000000002,0.0,3.0023088134598717,7.0,164.77777777777777,7.0
727,-0.21999999999999886,0.0,2.9562335900032215,7.0,168.66666666666666,7.0
728,-0.20000000000000284,0.0,2.9804841952115035,7.0,172.55555555555554,7.0
